810|811	si met la litiere sor Il|palefrois amblans	si mette la lettiera sopra due palafreni ambianti	1150
812|813	et enportent ensi Galehout fors de sa region;|si en font li frere grant duel	sinne portano Galeotto fuori della religione	1151
814	et molt en sont corocié	ma molto ne sono	1152
815	et dolenta de ce	e frati di là entro dolenti|e crucciati dell uomo	1153|1154
816	que l en l enporte	che ne l porta	1155
817	Et Lancelos le convoie grant piece de nuis plorant	sE Lancellotto l acompagna gran peza della notte piagnendo	1156
818	et regretant sa proesce	e facendo duolo|e rigratando sua prodeza	1157|1158
819	et sa valor	e suo valore	1159
820	et se ne fust la damoisele	e se non fosse la damigella	1160
821	qui avec lui estoit molt en eust plus fet qu il ne fist	che con esso lui era|molto n avesse più fatto	1161|1162
822	mais ele l en detorna	che non fece|	1163|1164
		e l à gran peza insì acompagnato	1165
		sì se ne tornò	1166
823	et il deffendi al chevalier	ma inanzi difende elli al cavaliere	1167
824	que il nel feist en terre metre devant	che l uomo nol facesse soppellire nella Gioisosla Guardia inanzi	1168
825	que il fust venus	ch e' vi fosse venuto	1169
826	Si se part atant li uns de l autre	si si parte atanto l uno da l altro	1170
827	et il retorne a l abeie	Lancellotto ritorna alla badia	1171
828	si se couche c onques la nuit ne volt mengier ne boivre	si si coricò|né unque la notte non volle mangiare né bere per cosa	1172|1173
829	por chose		
830	que l en li deist ains plora	che l uomo gli dicesse|anzi piagne	1174|1175
831	et dolosa tot adés;	e dolora tutto adesso	1176
832	si li anuioit molt li jors	si gli anoiava molto il giorno	1177
833	qui tant demoroit a venir	che tanto penava a venire	1178
834	a Al matin	lsAl mattino	1179
835	si tost com li jors aparut se leva	si tosto come il giorno aparve|si leva Lancellotto	1180|1181
836	et oi messe entre lui	e udi messa intra lui	1182
837	et la damoisele	e la damigella	1183
838	et puis s arma	e poscia s armò	1184
839	Lors li dist ele les noveles de Boort	Allor gli disse la damigella novelle di Boordo	1185
840	et ce qu ele en avoit veu devant Honguefort	e ciò|ch ella n avea veduto davanti Unguelforte	1186|1187
841	et il en fu molt liés	ed e' ne fu molto lieto	1188
		Ed ella gli disse	1189
		Sire	1190
		e' vo va cheggendo	1191
842	Et ele li dist Sire il vos vet querant ne jamés ne finera tant qu il vos avra trové	né giamai non finirà infino a|tanto che voi abbia trovato	1192|1193
		—Hal	1194
		damigella	1195
		diss elli	1196
843	— Damoisele fet il se vos le cuidiés trover ains de moi je vos voldroie proier	se voi il credete trovare anzi di me|i' vo vorrei pregare	1197|1198
844	que vos feissiés tant	che voi faceste tanto	1199
845	por moi	per l amor di me	1200
846	que vos li portissiés ceste espee	che voi gli portaste questa spada	1201
847	qui fu mon seignor Galehout	che fu di monsignor Galeotto	1202
848	et li dites qu il la DOrt de par moi	e gli dite|che lla porti da parte di me	1203|1204
849	que molt est bone	ché molto est buona	1205
850	Et ele dist qu ele le trovera par tens	Ed ella dice|ch ella il troverrà per tempo	1206|1207
851	et bien fera cest message;	e bene farà questo mesaggio	1208
852	si s en part atant de lui	si si parte atanto di lui	1209
853	et il s en vet droit vers le chastel de Floego	Ed e' se ne va tutto diritto inverso el castello del Flego	1210
854	si i vint a hore de prime	si vi venne a ora di prima	1211
855	Et il esgarde es pres defors la vile	Ed e' riguarda nel prato di fuori la villa	1212
856	si voit molt grant gent entor le feu ou l en devoit ardoir la suer Meleagan	si vi vide molto grande gente intorno uno fuoco	1213
857	et quant il aperçoit le feu	e quando elli apressima al fuoco	1214
858	si a poor de la damoisele	si à paura della damigella	1215
		che già era menata al fuoco per distrugere	1216
859	Lors broche le cheval	i brocca il cavallo delli isproni	1217
860	et vint errant cele part tant com il puet del cheval traire	e viene in quelle parti correndo tanto come può del cavallo trarre	1218
861	Et quant il est venus jusque la	e quand egli è là venuto	1219
862	si esgarde		
863	et voit la damoisele	si vide la damigella	1220
864|865	qui ja estoit amenee al feu|por destruire	che già era menata al fuoco per liverarla a morte	1221
866	si estoit en pure sa chemise	Si era in sua pura camicia	1222
867|868	et le tenoient|VI	e la tenieno vi	1223
869	pautonier trois d une part	paltonieri|tre d una parte	1224|1225
870	et trois d autre;	e tre d altra	1226
871	si n atendoient a geter le el feu fors le commandement as juges	sì non atendieno a gittalla nel fuoco forse il comandamento del l giudice	1227
872	et ele ploroit trop durement	ooma ella faceva troppo doloroso pianto	1228
		e rigrattava Lancellotto molto pietosamente	1229
		si diceva sovente	1230
873	et regretoit Lancelot Ha gentilx chevaliers Lancelos	: orHal|gentil cavaliere Lancellotto	1231|1232
874	kar pleust ore a nostre Salveor	che or piacesse ora a Nostro Salvatore	1233
		che vo' sapeste questa dolorosa novella a mio huopo	1234
		per convento	1235
875	que vos seuissiés ceste novele	che vo' foste presso di qui a meza lega	1236
876	si fuissiés pres de ci a demie lieue! Certes a l aide de Dieu	! osCerto|all aiuto di Dio	1237|1238
877	et de la vostre seroie je encore anuit rescosse malgré tos mes enemis	e al vostro sarei io ancora stanotte riscossa a mal grado di tutti miei animici	1239
878	Mais vos ne le savés pas a	ma vo' nol saprete mica	1240
879|880	si me covendra ore morir|por la vie	si me ne converrà ora a morire vilmente per ciò	1241
881	que je vos sauvai emprés Dieu;	ch io voi salvai la vita apresso Iddio|Hal	1242|1243
882	mais certes il ne m en poise pas tant	lassa|come qui à dolorose novelle a mio huopob	1244|1245
883	por moi com il fet	¡Poscia dice|Certo	1246|1247
884	por le coros	e non me ne pesa tanto per me come fa per lo trascruccio grande	1248
885	que vos en avrois	che voi arete di mia morte	1249
886	quant vos le savrois	quando vo' saprete il martidio	1250
		che l uomo m arà per voi giudicata	1251
887	Mais ce me reconforte molt	etMa ciò mi riconforta molto	1252
		bel dolze sire	1253
888	que je sai bien	ch io so bene	1254
889	que les damoiseles gaaigneront tant en ma mort	che lla mia morte fia guarento a tutti i giorni di tutte le damigelle del mondo	1255
		esSi so bene	1256
		che lle damigelle guadagnano oggi	1257
890	que jamés nule ne vos requerra d aide	tanto che giamai non voi ne richiedrà niuna d aiuto	1258
891	que vos li faillois tant com il vos remenbre de moi	che vo' le falliate tanto come vo soverrà di me	1259
892	kar vostre cuers est	ché vostro cuore est sì franco	1260
893	si frans qu il ne puet estre sans trop grant merites rendre a totes celes	che non può essere sanza troppo grande merito rendere a tutte quelle	1261
894	qui de par moi se reclaiment:	che da parte di me|si richiameranno	1262|1263
895	si m est avis qu il m est molt miels a m ame de morir	Si m è aviso che	1264
896	por loialté fere	per lo profitto	1265
		che nascerà di mia morte	1266
		ch egli è il meglio a mia anima di morire per lealtà fare	1267
897	et por geter de prison	e per gittare di pregione uno	1268
898	si vaillant home comme vos	si valente huomo come vo' siete	1269
899	que vos fuissiés mors par la desloialté de Meleagan	che vo' foste morto per la dislealtà di Meleagant	1270
900	qui en prison vos avoit mis par traïson	che n pregione voi avea messo per sua grande tradigione	1271
901	Ensi disoit la damoisele molt tendrement plorant	Insi dimentava la damigella molto teneramente piagnendo	1272
902	et lors vint Lancelos poignant cele part ou il la vit:	esAllor viene Lancellotto pugnendo in quelle parti ove la vide	1273
903	si dist a cels	si disse a quelli	1274
904	qui le tenoient Laissiés la damoisele! —	che lla tenieno|Lasciate la damigella	1275|1276
905	Por quoi sire fet J	! oE perché|sire	1277|1278
906	chevaliers armés	?|disse uno cavaliere	1279|1280
907	qui avant saut le lairons nos	che si mise immantanente avanti	1281
908	? —	Perché la lascerebbono elli	1282
909	Por ce fet il	|disse Lancellotto	1283|1284
910|911	que vos n avés droit en li|por fere mal	che vo' non avete diritto in lei far morire	1285
912	—	—	1286
913	Si avons fet cil	Si abbiamo|sire	1287|1288
914	si grant	disse quelli|si grande come coloro	1289|1290
915|916	que nos l avons atainte de murdre|dont je l apelai	che ll ànno agiunta di tradigione dond io l apellai	1291
917	et ele s en offri a deffendre	ed ella se n oferea difendere	1292
918|919	mais ele ne trova onques|qui por li en prist escu	ma ella non trovò unque chi per lei prendesse scudo	1293
920	et ce n est pas merveille	e ciò non è mica maraviglia	1294
921	que chescuns set bien quele en a desloialment ovré	ché ciascuno sa bene|ch ella à malvagiamente operato	1295|1296
922	— De quoi	— Di che|?	1297|1298
923	? fet Lancelos	disse Lancellotto	1299
		— Di ciò	1300
		disse quelli	1301
		ch ella diliverò	1302
		si come noi sapiamo bene	1303
		Lancellotto di Lac di pregione per uccidere Meleagant suo fratello	1304
924	— De ce fet il qu ele delivra Lancelot	— Se vo'|disse Lancellotto	1305|1306
925	por Meleagan ocirre son frere	osate mostrare	1307
926		ch ella abbia fatto tradigione o murtre|io son presto di difendella	1308|1309
927|928	—|Qui estes vos	— Chi siete voi	1310
		sire	1311
929	? fet cil	?|disse quelli	1312|1313
930	— Uns chevaliers sui fet Lancelos	— Uno cavaliere sono io|disse Lancellotto	1314|1315
931|932	qui vieng ceste part|por ceste damoisele deffendre	che vegno in queste parti per questa damigella difendere	1316
		—Per fé	1317
		disse quelli	1318
933	— Par foi fet cil se je voloie il ne m en covendroit ja combatre	s i' volessi|e' non mi converebbe già combattere	1319|1320
934	kar des ier en est ! ele atainte	ché nfino ieri ne fu ella agiunta|poscia	1321|1322
935|936	puis qu ele ne pot trover|qui la deffendist	ch ella no poté trovare chi lla difendesse	1323
937	mais je sent ma querele a	; ma i' so|si mia ragione leale	1324|1325
938	si loial	e diritta	1326
939	et si droituriere qu il n a chevalier el monde vers cui je ne l osaise bien prover au	che non à al mondo cavaliere verso cui i' non l osasse bene mostrare	1327
940	? grant droit	al gran diritto	1328
941	que je i ai	ch io ò	1329
942	— En non Dieu fet Lancelos or i parra	— nome di Dio|disse Lancellotto	1330|1331
		or parrà	1332
943	que je sui pres	ch io son presto	1333
944	que je la desfende vers vos	ch io la difenda inverso voi	1334
945	— Voire fet cil par mon chief	— Vere|disse quelli	1335|1336
946	et vos en morrois comme traitres	per mio capo voi ne morete come traditore	1337
947	et desloials	e dislealeb	1338
948	Lors traient la damoisele loins del feu	oAllor trae el cavaliere immantanente lungi del fuoco	1339
949	et li chevalier s entreslongent li uns de l autre	e i cavalier|si traslungano l uno da l altro	1340|1341
950	si s entrevienent	si si travengono	1342
951	si tost com li cheval pueent aler	si tosto come i cavalli possono andare	1343
952|953	et s entrefierent des glaives|si durement qu il les font voler en pieces;	e si trafegono delle lance sicché le fanno volare in pezzi	1344
954	puis s entrehurtent		1345
955	si des cors	si trapercuotono di corpi	1346
956	et des visages qu il n i a celui	e di visaggi|si che non v à colui	1347|1348
957	qui tos ne soit estordis	che tutto non sia stordito	1349
958	et desconreez	e discassato	1350
959	Mais li chevaliers par est	|che non	1351|1352
960	si estonés qu il ne se puet tenir en sele ains vole jus del cheval	si può tenere in sella|anzi vola giù del cavallo	1353|1354
961	et al parchaoir feri li quins del hialme en la terre	: al cadere fedi il jeru† de l elmo in terra	1355
962	si qu a bien pou qu il n a le col brisié	sicché a poco|che non à il collo rotto	1356|1357
963	Et quant Lancelos a fet son tour		1358
964	si descent	si discende	1359
965|966	kar honte li seroit de requerre a cheval celui|qui est a pié;	ché onta gli sarebbe di richiedere colui a cavallo tanto come sia a piè discenduto	1360
967	si trait l espee		
968	et cort sus a celui	e corre suso a colui	1361
969	qui ja se relevoit	che si rilevava	1362
970	si li done par mi le hialme tel cop qu il le fet a terre flatir des paumes	sì gli dona tal colpo per me l elmo|ch elli el fa a terra cadere co lle palme	1363|1364
971	et des genols ;	e co lle ginocchia	1365
972|973	puis recuevre I|autre cop	ia ricovera uno altro colpo	1366
974	et le fiert	sicch elli il fa percadere	1367
975|976	si qu il le fet tot parchaoir|et le prent par le hialme	si l piglia immantanente a l elmo	1368
977	si le traine jusqu al feu	si l traina infino qua al fuoco	1369
978	et le gete dedens	e 'l vi getta di dentro	1370
979|980	Et cil estoit|si estordis		1371
981	et tant avoit perdue la force del cors	e tanto avea la forza perduta del corpo	1372
982	que relever ne se pot	che rilevare non|si poté	1373|1374
983	si le covint remanoir el feu	si l covenne rimanere nel fuoco	1375
984	et morir en tel maniere	e morire in tale maniera	1376
985	Et lors vienent avant cil	eAllor vengono avanti quelli	1377
986	qui le champ gardoient	che l campo guardavano	1378
987	si dient a Lancelot qu il en a assés fet	si dicono a Lancellotto|che n à assai fatto	1379|1380
988|989	et li rendent la damoisele saine|et haitiee	si gli rendono la damigella tutta sana ed atata	1381
990	et il la fet vestir	sEd e' la fa vestire	1382
		poscia la domanda	1383
991	puis li demande qu ele velt qu il face mes	che ella vuole|ch elli faccia da oggimai	1384|1385
		Hal	1386
992	Sire fet ele	sire|diss ella	1387|1388
993	que vos me menés a salveté a mon chastel	che voi mi meniate a salvamento in mio castello	1389
994	Et il dist	Ed e' le dice	1390
995	que volentiers:	che volentieri	1391
996	si le fet monter	si lla fa montare	1392
997	et le conduit jusqu al chastel ou ele l ot gardé maint jor	e la conduce insin qua il castello ov ella avea dimorato molte volte	1393
998		Chel castello avea nome Galifore	1394
999	et seoit sor une petite riviere	si era sopr una piccola riviera	1395
1000	si estoit molt aaisiés de totes choses	e si era molto adagiato di tutte cose	1396
1001	et fors a merveille	ed era forte a maraviglia|	1397|1398
1002	Et quant Lancelos vint la il ne fet pas a demander se l en li fist joie	e non fa mica sal domandare se l uomo gli fece honore|e gioia	1399|1400
1003|1004	kar cil del chastel savoient ja bien|que lor dame estoit delivree par I	ché quelli del castello sapieno già bene come lor dama era dilivera per uno cavaliere	1401
1005	chevalier		
1006	qui o li venoit	che con lei ne veniva	1402
1007	Et quant il le virent	E quand elli il vidono	1403
1008	si le reçurent a	si llo ricevettono a	1404
1009	si grant joie com se ce fust Damedieu meismes	si gran gioia come se ciò fosse Domenedio medesimo	1405
		e s aginocchiano tutti quanti a llui per me là ov elli il vidono	1406
1010	et s agenoillent tuit devant lui	e gridavano tutti a una boce|e a uno grido	1407|1408
		: ¡s «Sire	1409
1011	et crioient a une vois tuit ensamble Sire sor tos cels del monde soiés vos bien venus	sopra tutti quelli del mondo siate voi il trasbenvenuto|ché nostro gran duolo avete menato in nostra gran gioiab	1410|1411
1012	qui nostre grant duel avés torné en grant joie A tel feste ont laiens Lancelot receu	BoIn tale gioia|e in tale festa ânno Lancellotto là entro ritenuto	1412|1413
1013	et quant il ont la damoisele descendue devant son mestre palés	e quand elli ebbe la damigella discenduta davanti suo mastro palagio	1414
1014	si s en volt aler maintenant	si se ne vuole andare Lancellotto	1415
1015	kar il n estoit mie encore plus de tierce	ché non era mica ancor più di terza	1416
1016	Mais ele le prist al frain	BeMa ella il prese al freno	1417
1017	et le fist descendre a fine force a	e l fece discendere a fine forza	1418
1018	et dist Par Sainte Crois	e gli disse|: Per santa croce	1419|1420
		sire cavaliere	1421
1019	vos ne m eschaperois mie ensi	vo non mi scamperete mica insib	1422
1020	Lors le commande a desarmer	l MAllor comanda que di là entro|ch elli il disarmassono	1423|1424
1021|1022	et vaslet saillent avant|por fere son commandement a;	e' valletti salgono avanti per fare suo comandamento	1425
1023	et tantost com il ot son hialme osté	eE tantosto com egli à suo elmo trat to	1426
1024	et ele le conut	il cognosce la damigella	1427
1025	si li cort les bras tendus	si gli corre le braccia tendute	1428
1026	et le volt baisier en la boche	e l volea basciare nella bocca	1429
1027	quant il li guenchist	quand	1430
1028|1029	et ele li baise la face|et le col	e si storse ed ella il baciò nel collo	1431
1030	et le menton	e la faccia|e l mento	1432|1433
1031	puis que autre chose n em puet avoir b;	poscia|che altra cosa none può avere	1434|1435
		Si piagne di piatà	1436
1032	si plore de pitié	e gli disse|: Hal	1437|1438
1033	et li dist Ha gentilx chevaliers tant vos avoie desirré a veoir ains	gentile cavaliere|tanto voi avea disiderato di vedere inanzi	1439|1440
1034	que je moreuisse!	ch io morisse	1441
1035|1036	Mais comment l avez vos|puis fet	! Ma come l avete voi poscia fatto	1442
		ch io non vo vidi	1443
1037	?	?	1444
1038	Et il li dist Bien Dieu merci	Ed e' le disse	1445
1039	—	: Bene	1446
1040	Et ceste part fet ele comment venistes vos	Dio mercé|— E n queste parti come veniste voi	1447|1448
1041	qui avant ier vos en partistes	ch uguanno vo ne partiste	1449
1042	? — Par foi fet il une grant acheison		1450
1043	m i amena	diss elli	1451
1044|1045	Si li conte comment|I	una gran cagione mi ci mena	1452
1046|1047	chevalier o unes armes vermeilles l avoit apelé de traïson a la cort le roi Artu|por la mort de Meleagan;	Si lle conta come uno cavaliere a une armi vermiglie l avea apellato di tradigione nella corte del re Artù per Melegant	1453
1048	si l en covient a deffendre en la cort le roi Baudemagu	sì me ne convien a andare a difendere nella corte del re Bando di Maguzo|— eHal	1454|1455
		diss ella	1456
1049|1050	Ha fet ele je sai bien|qui il est	io so bene chi egli è	1457
1051	C est Argodras li Ros	ciò è Argondras il Rosso	1458
1052	et li chevaliers	; il cavaliere	1459
1053	que vos avés hui ocis	che voi avete morto	1460
1054	et ars estoit ses freres;	e arso era suo fratello	1461
1055	si ne sai	sì non so	1462
1056	que vos puissiés fere	che voi ve ne possiate fare	1463
1057	kar se mes peres set	ché se mio padre el re Bando sa veracemente	1464
1058	que vos aiés ocis Meleagan je criem qu il ne vos face ocirre	che voi abiate ucciso Meleagante|io temo	1465|1466
1059	por le grant duel qu il avra des noveles	che non voi faccia uccidere per lo gran duolo	1467
		ch elli n arà di suo figliuolo	1468
		ché troppo l amava	1469
1060	— Coment	—Come	1470
1061	? fet Lancelos nel set il mie encore	disse Lancellotto|nol sa elli mica ancora	1471|1472
1062	? — Certes sire nenil;	? — Se m aiuti Iddio|diss ella	1473|1474
1063	si est Meleagans en cest païs aportés plus a de XV	non|Si è elli recato in questo paese più di Xv	1475|1476
1064	jors		
1065|1066	et est el chastel des Illl|Pierres	giorni fa ed è il corpo con tutto il capo nel castello di Quatro Pieri	1477
1067	et le gardent iluec	e l guardano nel luogo	1478
1068	si celeement	si celatamente	1479
1069	que li rois n en set encore riens:	che il re non ne sa ancora nulla|;	1480|1481
1070	si en covendra esploitier al plus sagement	si vo ne converà portare al più saggiamente	1482
1071	que vos porrois	che vo' potrete	1483
1072|1073	Mes a|quant est li jors		1484
1074	que vos vos en devés deffendre	che vo' ve ne dovete difendere	1485
1075	?	?	1486
1076|1077	Et il dist|que c est le jor de la Magdalaine	Ed e' dice el di della Madalena	1487
		e	1488
1078	Or vos en conseut Diex fet ele	Or vo ne consigli lddio|diss ella	1489|1490
1079	kar j ai grant poor	ch i' ò gran dotta	1491
1080	que Argodras ne vos face anui par traïson	che Argondras non vo faccia invidia o tradigione	1492
		— Di ciò	1493
		diss elli	1494
1081	— De ce fet il n aiés ja garde! Tot son pooir en face	non abbiate già guardia|: tutto suo podere ne faccia	1495|1496
1082	que je n en avrai ja poor	ch io non arò già paurab	1497
1083	Assés parlerent cele nuit de maintes choses a	Assai parlarono quella notte di molte cose intra Lancellotto	1498
		e la damigella	1499
		e molto feciono lquelli del castello	1500
1084	et molt firent cil del chastel grant joie de lor dame qu il cuidoient avoir perdue	! grande gioia di lor dama|ch elli credieno aver perduta a tutto giorno mai	1501|1502
1085	et or l ont saine	e or l ânno con esso loro sana	1503
1086	et haîtie	e adatata	1504
1087	Et al matin	eAl mattino	1505
1088	si tost com li jors parut cler se leva Lancelos	si tosto come il giorno apari chiaro|si levò Lancellotto	1506|1507
1089|1090	et se parti de la damoisele|quant il fu armés;	e si parti dalla damigella quand'e' fu armato	1508
1091	et ele le commande molt a Dieu	ed ella il comandò molto a dDio	1509
1092	et li pria qu il s en revenist par li al repairier;	e l priega molto dolcemente|che ritornasse per lo luogo a riparare	1510|1511
1093	et il dist	Ed e' dice	1512
1094	que si feroit il s il pooit	che sì farà elli s elli potrà	1513
1095	Si se remet en son chemin	si si rimette in suo camino	1514
1096	et eirre tot le jor jusqu al vespre	e va tutto giorno insin qua a vespero	1515
1097	et lors aproche d une riviere	Allora apressima d una riviera	1516
1098	que l en apeloit Aglonde	che l uom chiamava Aglonda	1517
1099	si en estoit l eve molt parfonde	si era l acqua molta perfonda	1518
1100	et molt noire	e molto nera	1519
1101	Et quant il vint pres de l eve	E quand|e venne a l acqua	1520|1521
1102	si vit trois paveillons tendus pres de la rive;	si vide tre padiglioni tenduti presso della riviera	1522
1103	si en estoit li uns grans	si n era l uno molto grande	1523
1104	et bials	e molto bello	1524
1105	et li autre dui estoient moien	e gli altri due minori	1525
1106|1107	Et lors issi del greignor paveillon I|chevaliers tos desarmés	eAllora usci del padiglione uno cavaliere tutto disarmato	1526
1108|1109	qui li dist|que bien soit il venus	che gli disse bene sia elli venuto	1527
1110	et il li rent maintenant son salu	ed e' gli rende immantanente suo saluto|aHal	1528|1529
		sire	1530
1111	Ha sire fet il vos me samblés chevaliers errans	disse il cavaliere del padiglione a Lancellotto|vo mi sembiate cavaliere errante	1531|1532
1112	et je aim tos cels	e io amo tutti quelli	1533
1113	qui en tel mestier usent lor vie	che in tale maniera usano lor vita	1534
1114	kar je meismes sui chevaliers errans	ch io medesimo sono cavaliere errante	1535
1115	et por ce vos vueil je proier	;|e i' vo vorrei pregare	1536|1537
1116	que vos herbergiés anuit mes o moi;	che voi albergaste stanotte con esso meco	1538
1117	kar se vos passés avant de ci vos ne troverois se forest non	ché se voi passate di qui vo' non troverete oggimai se non foresta	1539
1118	si salvages	si salvatica	1540
1119	que vos i porrois tost desvoier	che vo potrete molto tosto disviare	1541
1120	Et il est bien tens de herbergier ce veés vos bien :	; ed egli è bene tempo d albergare	1542
1121	por ce vos lo	ciò vedete voi bene	1543
		: perciò vo lodo in buona fé	1544
1122	que vos remanois	che voi rimagniate	1545
1123	et vos avrois ostel bel	e voi ci areste ostello buono	1546
1124	et buen tot a vostre voloir	e bello|e tutto a vostro volere	1547|1548
1125	— Bials sire fet Lancelos	— Bel sire|disse Lancellotto	1549|1550
1126|1127	puis qu il vos plest je remaindrai|et por vostre proiere	e io rimarrò per vostro amore	1551
1128	et por ce	e per ciò	1552
1129|1130	que vos dites|que vos estes chevaliers errans	che vo' siete cavaliere erante come vo' dite	1553
1131|1132	a Lors descent|et vaslés saillent des autres paveillons	soAllor discende Lancellotto e' valletti salgono dell altro padiglione	1554
1133	si le desarment	si 'l disarmarono	1555
1134|1135	et li aportent I|mantel de samit legier a afubler	e gli aportarono uno mantello di sciamito per afibiare	1556
1136	por le chaut	per lo caldo	1557
1137	qui grans estoit a;	che grande era	1558
1138	si le mainent el grant paveillon avec l autre chevalier	si se ne vanno nel grande padiglione intra lui|e l cavaliere	1559|1560
1139	Et lors parlerent ensamble	; allor parlarono insieme	1561
1140|1141	et s entracointierent|et demanda li uns a l autre de son estre	e si tracomandarono al domandare l uno a l altro di suo essere	1562
1142	Li chevaliers enquiert a Lancelot	si inchiede il cavaliere a Lancellotto	1563
1143	dont il vient	donde e viene	1564
1144	et ou il vet	e dove e' va	1565
1145	et quele aventure le maine	e quale aventura il mena	1566
1146	si sol	si solo	1567
1147	et il li conte une partie de son estre	ed e' gli conta una partita di suo essere	1568
1148	et autre l en çoile e;		
1149	et totes voies li dist	e una partita ne li cela	1569
1150|1151	que en la cort al roi Baudemagu voldroit estre|por soi deffendre vers un chevalier	;e tutvorebbe essere per sé difendere verso d uno cavaliere	1570
1152	qui l a apelé de traïson	che apellato l à di tradigione nella corte del re Artù|Seln ciò	1571|1572
1153	En ce qu il parloient ensi orent li escuier mise la table	che parlavano insi|ebbono i valletti messe le tavole	1573|1574
1154	si vont laver;	:|si si lavarono lor mani	1575|1576
		e s asederono al mangiare intra l cavaliere	1577
1155	si s asiet Lancelos	e Lancellotto	1578
1156	et li chevaliers		
1157	et une damoisele	e una damigella	1579
1158	qui molt ert bele	che molto fu bella	1580
		e avenante	1581
1159	et estoit amie al seignor de laiens;	e fresca|si era amica del signor di là entro	1582|1583
		si era ella molto gentile femina	1584
1160	si mengierent tuit troi ensamble	i mangiarono tutti|e tre insieme	1585|1586
1161	mes cele	e quella	1587
		che Lancellotto riguardava tutto adesso	1588
		non	1589
		si può satollare di lui vedere	1590
1162	qui Lancelot esgarde ne se puet saoler de lui veoir Kar tant li samble bials qu ele ne prisa onques mes bialté d ome envers cesti :	ché tanto le sembia a essere bello|ch ella non pregia unque biltà d uomo inverso costui	1591|1592
1163	si l esgarde	: isi llo sguarda	1593
1164	si viselment	si visibilmente	1594
1165	que tot en laisse le mengier n a autre chose n entent	che tutto ne lascia suo mangiare|né ad altra cosa non ne intende fôrse a llui riguardare	1595|1596
1166	fors a lui remirer	i tentivamente il riguardava	1597
1167	Si ont li escuier osté le premier mes de sor la table c onques la damoisele n en tasta ains pensa totes voies	che gli scudieri ebbono levata la prima imbandigione|ch unque la damigella no ne saggiò	1598|1599
		ché d altra vivanda avea presa a mangiare dond ella non	1600
		si satollerà mica leggermente	1601
		ciò l è aviso	1602
		si farà s ella unque potrà	1603
1168	Et en cel pensé li descent el cuer une	Slnsi pensa la damigella tuttavia|e n quel pensieri le	1604|1605
1169	si grant amor qu ele aime Lancelot outre ce	si ferma nel cuore uno sì grande amore|ch ella ama Lancellotto oltre ciò	1606|1607
1170	que feme n ama mes home;	che femina non amò mai uomo	1608
1171	si li est avis	i ll è aviso	1609
		che se Dio	1610
		che n à forza	1611
		le consentisse	1612
1172	que s il l amoit qu'ele seroit beneuree	ch elli l amasse|ch ella sarebbe in buon'or nata	1613|1614
1173	Mais ci endroit n em parole plus li contes lkar ça avant le devisera		1615
1174	et comment ele l ama merveillosement	ché qua avanti vo diviserà com ella l amò maravigliosamente	1616
1175	et comment ele le proia	e com ella ne 'l pregò	1617
		e richiese d amore	1618
1176	et la merveille	e le maraviglie	1619
1177	que ses amis en fist	che suo amico ne fece quand e' seppe	1620
1178	quant il sot qu ele l amoit	ch ella l amava	1621
1179	et comment cele morut	e come elli la rifiutò	1622
1180	por ce qu il la refusa tot ce vos trespassera li contes ci endroit	e com ella ne mori	1623
1181	por deviser une aventure qu il lor avint el paveillon ou il estoient	|che loro avenne nel padiglione ove egli erano	1624|1625
1182	Ci dist li contes que	Or dice il conto	1626
1183	quant il orent le secont mes eu es vos un chevalier armé d unes armes vermeilles	che quando elli ebbono la seconda messa avuta|ed e' vidono uno cavaliere armato d un arme vermiglie	1627|1628
1184	qui vint corant par devant le paveillon o grant compaignie de chevaliers		
1185	Et cil as armes vermeilles		
1186	qui devant venoit entre el paveillon a	che davanti lor venne nel padiglione	1629
1187	et voit		
1188	I	;	1630
1189	escuier	e là ove vide uno scudieri	1631
1190|1191	qui servoit a la table|si estoit freres al chevalier de laiens	che serviva alla tavola ed era fratello del cavaliere di là entro	1632
1192	Et il cort maintenant cele part	ed e' corre in quelle parti	1633
1193	si le prent par les espaules	si prende lo scudieri per le spalle	1634
1194	et le lieve devant lui sor l arçon de la sele	e lieva davanti lui sopra l arcione della sella	1635
1195	si s en torne a tot	si se ne va con tutto lui broccando	1636
1196	Et quant cil del paveillon voit ce	'E quando il signor del padiglione vide ciò	1637
		si isgrida a Lancellotto	1638
		: Al	1639
1197	si crie a Lancelot Ha bials sire je sui mors se cil enporte ensi mon frere	bel sire|io son morto se que' ne porta insi mio fratello	1640|1641
1198	kar il l ocirra s il n est secors:	ché l uccidrà se nonn è soccorsol	1642
1199	si vos pri	Si vo priego	1643
1200	por Dieu	per Dio	1644
1201	que vos i metés paine	che vo' vi mettiate pena in lui riscuotere	1645
1202	Et Lancelos saut de la table		1646
1203	et demande ses armes	e domanda sue armi	1647
1204|1205	et I|escuiers vint avant	e uno scudiere viene avanti	1648
		che gli disse	1649
1206	si li dist Par foi sire vos armes	Per fé|vostre armi	1650|1651
1207	et vostre cheval enmainent il ! — Voire fet il	e vostro cavallo ne mena elli|— Vere	1652|1653
1208	par mon chief ja	diss elli|per mio capo	1654|1655
1209	por ce ne remaindra	già per ciò non rimarrà	1656
1210	que je nes sieve	ch io nol seguiti	1657
1211		Allor va fuori del padiglione	1658
1212	et li chevaliers o lui	e l cavaliere con lui	1659
1213	et il esgarde cels	ed e'risguardano quelli	1660
